type	time	latitude	longitude	name	desc
T	2017-07-22 14:09:29	44.172000000	-67.667700000		
T	2017-07-22 14:09:51	44.171900000	-67.665300000		
T	2017-07-22 14:10:13	44.171700000	-67.662900000		
T	2017-07-22 14:10:34	44.171600000	-67.660500000		
T	2017-07-22 14:10:57	44.171500000	-67.658100000		
T	2017-07-22 14:11:19	44.171400000	-67.655700000		
T	2017-07-22 14:11:41	44.171200000	-67.653400000		
T	2017-07-22 14:12:03	44.171100000	-67.650900000		
T	2017-07-22 14:12:25	44.170900000	-67.648500000		
T	2017-07-22 14:12:47	44.170800000	-67.646100000		
T	2017-07-22 14:13:09	44.170700000	-67.643700000		
T	2017-07-22 14:13:30	44.170500000	-67.641300000		
T	2017-07-22 14:13:53	44.170500000	-67.638800000		
T	2017-07-22 14:14:15	44.170200000	-67.636300000		
T	2017-07-22 14:14:37	44.170100000	-67.633900000		
T	2017-07-22 14:14:59	44.170100000	-67.631400000		
T	2017-07-22 14:15:20	44.170000000	-67.629000000		
T	2017-07-22 14:15:42	44.169800000	-67.626500000		
T	2017-07-22 14:16:05	44.169700000	-67.624100000		
T	2017-07-22 14:16:30	44.169500000	-67.621200000		
T	2017-07-22 14:16:53	44.169400000	-67.618800000		
T	2017-07-22 14:17:15	44.169200000	-67.616300000		
T	2017-07-22 14:17:37	44.168900000	-67.613800000		
T	2017-07-22 14:17:59	44.168700000	-67.611400000		
T	2017-07-22 14:18:20	44.168600000	-67.608900000		
T	2017-07-22 14:18:42	44.168500000	-67.606500000		
T	2017-07-22 14:19:04	44.168300000	-67.604100000		
T	2017-07-22 14:19:27	44.168000000	-67.601600000		
T	2017-07-22 14:19:49	44.167700000	-67.599200000		
T	2017-07-22 14:20:11	44.167500000	-67.596800000		
T	2017-07-22 14:20:32	44.167300000	-67.594400000		
T	2017-07-22 14:20:54	44.167100000	-67.591900000		
T	2017-07-22 14:21:17	44.166800000	-67.589400000		
T	2017-07-22 14:21:39	44.166700000	-67.586900000		
T	2017-07-22 14:22:01	44.166500000	-67.584400000		
T	2017-07-22 14:22:23	44.166200000	-67.581900000		
T	2017-07-22 14:22:45	44.165900000	-67.579500000		
T	2017-07-22 14:23:07	44.165600000	-67.577100000		
T	2017-07-22 14:23:29	44.165300000	-67.574700000		
T	2017-07-22 14:23:51	44.165000000	-67.572300000		
T	2017-07-22 14:24:12	44.164700000	-67.569900000		
T	2017-07-22 14:24:35	44.164500000	-67.567400000		
T	2017-07-22 14:24:57	44.164100000	-67.565000000		
T	2017-07-22 14:25:19	44.163800000	-67.562600000		
T	2017-07-22 14:25:41	44.163500000	-67.560100000		
T	2017-07-22 14:26:03	44.163200000	-67.557600000		
T	2017-07-22 14:26:25	44.163000000	-67.555200000		
T	2017-07-22 14:26:47	44.162700000	-67.552700000		
T	2017-07-22 14:27:09	44.162300000	-67.550300000		
T	2017-07-22 14:27:31	44.162000000	-67.547800000		
T	2017-07-22 14:27:53	44.161600000	-67.545300000		
T	2017-07-22 14:28:14	44.161300000	-67.542900000		
T	2017-07-22 14:28:36	44.160900000	-67.540400000		
T	2017-07-22 14:28:59	44.160500000	-67.538000000		
T	2017-07-22 14:29:21	44.160200000	-67.535500000		
T	2017-07-22 14:29:43	44.159800000	-67.533000000		
T	2017-07-22 14:30:05	44.159400000	-67.530600000		
T	2017-07-22 14:30:24	44.159100000	-67.528300000		
T	2017-07-22 14:30:45	44.158800000	-67.526000000		
T	2017-07-22 14:31:05	44.158500000	-67.523700000		
T	2017-07-22 14:31:25	44.158100000	-67.521400000		
T	2017-07-22 14:31:44	44.157700000	-67.519100000		
T	2017-07-22 14:32:05	44.157300000	-67.516900000		
T	2017-07-22 14:32:25	44.156900000	-67.514600000		
T	2017-07-22 14:32:47	44.156400000	-67.512200000		
T	2017-07-22 14:33:08	44.156000000	-67.509700000		
T	2017-07-22 14:33:30	44.155500000	-67.507200000		
T	2017-07-22 14:33:51	44.155100000	-67.504900000		
T	2017-07-22 14:34:11	44.154700000	-67.502700000		
T	2017-07-22 14:34:33	44.154300000	-67.500200000		
T	2017-07-22 14:34:54	44.153900000	-67.497700000		
T	2017-07-22 14:35:17	44.153400000	-67.495200000		
T	2017-07-22 14:35:37	44.152900000	-67.493000000		
T	2017-07-22 14:35:59	44.152500000	-67.490600000		
T	2017-07-22 14:36:21	44.152000000	-67.488100000		
T	2017-07-22 14:36:42	44.151700000	-67.485700000		
T	2017-07-22 14:37:05	44.151200000	-67.483300000		
T	2017-07-22 14:37:27	44.150800000	-67.480900000		
T	2017-07-22 14:37:49	44.150300000	-67.478500000		
T	2017-07-22 14:38:10	44.149800000	-67.476100000		
T	2017-07-22 14:38:32	44.149400000	-67.473700000		
T	2017-07-22 14:38:55	44.149000000	-67.471400000		
T	2017-07-22 14:39:17	44.148600000	-67.469000000		
T	2017-07-22 14:39:39	44.148200000	-67.466500000		
T	2017-07-22 14:40:00	44.147800000	-67.464100000		
T	2017-07-22 14:40:23	44.147300000	-67.461700000		
T	2017-07-22 14:40:44	44.146800000	-67.459300000		
T	2017-07-22 14:41:07	44.146300000	-67.456900000		
T	2017-07-22 14:41:29	44.145900000	-67.454500000		
T	2017-07-22 14:41:51	44.145300000	-67.452100000		
T	2017-07-22 14:42:12	44.144800000	-67.449700000		
T	2017-07-22 14:42:35	44.144200000	-67.447400000		
T	2017-07-22 14:42:57	44.143600000	-67.445000000		
T	2017-07-22 14:43:19	44.143000000	-67.442600000		
T	2017-07-22 14:43:41	44.142600000	-67.440200000		
T	2017-07-22 14:44:02	44.142000000	-67.437800000		
T	2017-07-22 14:44:24	44.141500000	-67.435400000		
T	2017-07-22 14:44:47	44.140900000	-67.433000000		
T	2017-07-22 14:45:09	44.140500000	-67.430500000		
T	2017-07-22 14:45:31	44.139900000	-67.428000000		
T	2017-07-22 14:45:53	44.139500000	-67.425600000		
T	2017-07-22 14:46:15	44.138900000	-67.423200000		
T	2017-07-22 14:46:34	44.138400000	-67.420900000		
T	2017-07-22 14:46:55	44.137900000	-67.418700000		
T	2017-07-22 14:47:15	44.137400000	-67.416500000		
T	2017-07-22 14:47:34	44.136900000	-67.414300000		
T	2017-07-22 14:47:56	44.136300000	-67.411900000		
T	2017-07-22 14:48:17	44.135800000	-67.409600000		
T	2017-07-22 14:48:37	44.135300000	-67.407400000		
T	2017-07-22 14:48:56	44.134800000	-67.405200000		
T	2017-07-22 14:49:19	44.134300000	-67.402800000		
T	2017-07-22 14:49:39	44.133700000	-67.400500000		
T	2017-07-22 14:49:59	44.133200000	-67.398300000		
T	2017-07-22 14:50:19	44.132600000	-67.396100000		
T	2017-07-22 14:50:39	44.132100000	-67.393900000		
T	2017-07-22 14:51:01	44.131500000	-67.391500000		
T	2017-07-22 14:51:23	44.131000000	-67.389000000		
T	2017-07-22 14:51:44	44.130400000	-67.386700000		
T	2017-07-22 14:52:07	44.129800000	-67.384300000		
T	2017-07-22 14:52:29	44.129200000	-67.381900000		
T	2017-07-22 14:52:51	44.128600000	-67.379500000		
T	2017-07-22 14:53:12	44.128000000	-67.377000000		
T	2017-07-22 14:53:34	44.127400000	-67.374600000		
T	2017-07-22 14:53:56	44.126800000	-67.372200000		
T	2017-07-22 14:54:19	44.126200000	-67.369800000		
T	2017-07-22 14:54:41	44.125700000	-67.367400000		
T	2017-07-22 14:55:03	44.125100000	-67.365000000		
T	2017-07-22 14:55:23	44.124500000	-67.362800000		
T	2017-07-22 14:55:44	44.123900000	-67.360500000		
T	2017-07-22 14:56:07	44.123200000	-67.358100000		
T	2017-07-22 14:56:29	44.122600000	-67.355700000		
T	2017-07-22 14:56:51	44.122000000	-67.353300000		
T	2017-07-22 14:57:13	44.121400000	-67.350900000		
T	2017-07-22 14:57:35	44.120800000	-67.348500000		
T	2017-07-22 14:58:07	44.120300000	-67.346300000		
T	2017-07-22 15:00:32	44.119500000	-67.344100000		
T	2017-07-22 15:01:03	44.119500000	-67.341800000		
T	2017-07-22 15:01:25	44.119600000	-67.339400000		
T	2017-07-22 15:01:47	44.120100000	-67.337000000		
T	2017-07-22 15:02:08	44.119800000	-67.334500000		
T	2017-07-22 15:02:31	44.119000000	-67.332200000		
T	2017-07-22 15:02:51	44.118300000	-67.330100000		
T	2017-07-22 15:03:13	44.117500000	-67.327800000		
T	2017-07-22 15:03:33	44.116800000	-67.325700000		
T	2017-07-22 15:03:52	44.116000000	-67.323600000		
T	2017-07-22 15:04:13	44.115300000	-67.321500000		
T	2017-07-22 15:04:33	44.114600000	-67.319400000		
T	2017-07-22 15:04:54	44.113800000	-67.317100000		
T	2017-07-22 15:05:16	44.113100000	-67.314800000		
T	2017-07-22 15:05:38	44.112300000	-67.312600000		
T	2017-07-22 15:06:01	44.111400000	-67.310300000		
T	2017-07-22 15:06:23	44.110600000	-67.308100000		
T	2017-07-22 15:06:45	44.109800000	-67.305800000		
T	2017-07-22 15:07:07	44.109000000	-67.303500000		
T	2017-07-22 15:07:29	44.108400000	-67.301200000		
T	2017-07-22 15:07:51	44.107700000	-67.298900000		
T	2017-07-22 15:08:12	44.107000000	-67.296600000		
T	2017-07-22 15:08:35	44.106400000	-67.294300000		
T	2017-07-22 15:08:57	44.105800000	-67.292000000		
T	2017-07-22 15:09:19	44.105200000	-67.289600000		
T	2017-07-22 15:09:41	44.104600000	-67.287300000		
T	2017-07-22 15:10:03	44.104000000	-67.285000000		
T	2017-07-22 15:10:25	44.103400000	-67.282700000		
T	2017-07-22 15:10:46	44.102800000	-67.280300000		
T	2017-07-22 15:11:09	44.102100000	-67.278000000		
T	2017-07-22 15:11:31	44.101800000	-67.275600000		
T	2017-07-22 15:11:53	44.101600000	-67.273200000		
T	2017-07-22 15:12:15	44.101500000	-67.270700000		
T	2017-07-22 15:12:37	44.101200000	-67.268300000		
T	2017-07-22 15:12:58	44.100900000	-67.265900000		
T	2017-07-22 15:13:20	44.100800000	-67.263500000		
T	2017-07-22 15:13:43	44.100500000	-67.261000000		
T	2017-07-22 15:14:12	44.100300000	-67.258600000		
T	2017-07-22 15:31:59	44.098800000	-67.257600000		
T	2017-07-22 15:32:35	44.097300000	-67.256100000		
T	2017-07-22 15:32:57	44.095900000	-67.254700000		
T	2017-07-22 15:33:19	44.094400000	-67.253200000		
T	2017-07-22 15:33:38	44.093000000	-67.251900000		
T	2017-07-22 15:34:01	44.091700000	-67.250300000		
T	2017-07-22 15:34:23	44.090200000	-67.248700000		
T	2017-07-22 15:34:43	44.088900000	-67.247200000		
T	2017-07-22 15:35:05	44.087600000	-67.245400000		
T	2017-07-22 15:35:26	44.086300000	-67.243700000		
T	2017-07-22 15:35:47	44.085000000	-67.242100000		
T	2017-07-22 15:36:07	44.083800000	-67.240500000		
T	2017-07-22 15:36:27	44.082600000	-67.239000000		
T	2017-07-22 15:36:47	44.081300000	-67.237400000		
T	2017-07-22 15:37:08	44.080000000	-67.235700000		
T	2017-07-22 15:37:31	44.078600000	-67.234000000		
T	2017-07-22 15:37:51	44.077300000	-67.232500000		
T	2017-07-22 15:38:12	44.076000000	-67.230700000		
T	2017-07-22 15:38:32	44.074800000	-67.229100000		
T	2017-07-22 15:38:55	44.073500000	-67.227300000		
T	2017-07-22 15:39:17	44.072200000	-67.225500000		
T	2017-07-22 15:39:39	44.070900000	-67.223700000		
T	2017-07-22 15:39:58	44.069700000	-67.222100000		
T	2017-07-22 15:40:20	44.068400000	-67.220300000		
T	2017-07-22 15:40:42	44.067100000	-67.218400000		
T	2017-07-22 15:41:03	44.066000000	-67.216800000		
T	2017-07-22 15:41:23	44.064800000	-67.215100000		
T	2017-07-22 15:41:42	44.063600000	-67.213400000		
T	2017-07-22 15:42:03	44.062400000	-67.211800000		
T	2017-07-22 15:42:23	44.061200000	-67.210100000		
T	2017-07-22 15:42:42	44.060200000	-67.208300000		
T	2017-07-22 15:43:03	44.059000000	-67.206600000		
T	2017-07-22 15:43:23	44.057900000	-67.204900000		
T	2017-07-22 15:43:42	44.056700000	-67.203100000		
T	2017-07-22 15:44:03	44.055600000	-67.201300000		
T	2017-07-22 15:44:23	44.054600000	-67.199500000		
T	2017-07-22 15:44:43	44.053500000	-67.197600000		
T	2017-07-22 15:45:02	44.052500000	-67.195700000		
T	2017-07-22 15:45:23	44.051500000	-67.193800000		
T	2017-07-22 15:45:42	44.050500000	-67.192000000		
T	2017-07-22 15:46:02	44.049400000	-67.190200000		
T	2017-07-22 15:46:23	44.048400000	-67.188300000		
T	2017-07-22 15:46:42	44.047400000	-67.186400000		
T	2017-07-22 15:47:02	44.046300000	-67.184600000		
T	2017-07-22 15:47:23	44.045300000	-67.182800000		
T	2017-07-22 15:47:42	44.044300000	-67.180900000		
T	2017-07-22 15:48:02	44.043300000	-67.179100000		
T	2017-07-22 15:48:24	44.042100000	-67.177100000		
T	2017-07-22 15:48:45	44.041100000	-67.175200000		
T	2017-07-22 15:49:04	44.040100000	-67.173400000		
T	2017-07-22 15:49:24	44.039000000	-67.171600000		
T	2017-07-22 15:49:45	44.038000000	-67.169700000		
T	2017-07-22 15:50:04	44.036900000	-67.167900000		
T	2017-07-22 15:50:24	44.035900000	-67.166100000		
T	2017-07-22 15:50:45	44.034800000	-67.164200000		
T	2017-07-22 15:51:05	44.033800000	-67.162300000		
T	2017-07-22 15:51:24	44.032600000	-67.160500000		
T	2017-07-22 15:51:45	44.031400000	-67.158800000		
T	2017-07-22 15:52:05	44.030100000	-67.157200000		
T	2017-07-22 15:52:24	44.028700000	-67.155800000		
T	2017-07-22 15:52:45	44.027400000	-67.154400000		
T	2017-07-22 15:53:05	44.026000000	-67.153000000		
T	2017-07-22 15:53:31	44.024500000	-67.151800000		
T	2017-07-22 15:55:31	44.023100000	-67.150500000		
T	2017-07-22 16:07:09	44.021400000	-67.150400000		
T	2017-07-22 16:07:43	44.020300000	-67.152300000		
T	2017-07-22 16:08:13	44.018900000	-67.153700000		
T	2017-07-22 16:08:40	44.017400000	-67.155000000		
T	2017-07-22 16:09:06	44.016200000	-67.156800000		
T	2017-07-22 16:09:28	44.015100000	-67.158700000		
T	2017-07-22 16:09:49	44.014000000	-67.160600000		
T	2017-07-22 16:10:09	44.013000000	-67.162500000		
T	2017-07-22 16:10:28	44.011900000	-67.164200000		
T	2017-07-22 16:10:49	44.010900000	-67.166100000		
T	2017-07-22 16:11:09	44.009900000	-67.168000000		
T	2017-07-22 16:11:31	44.008800000	-67.170100000		
T	2017-07-22 16:11:53	44.007700000	-67.172100000		
T	2017-07-22 16:12:14	44.006600000	-67.174100000		
T	2017-07-22 16:12:35	44.005600000	-67.175900000		
T	2017-07-22 16:12:55	44.004600000	-67.177800000		
T	2017-07-22 16:13:14	44.003500000	-67.179600000		
T	2017-07-22 16:13:35	44.002500000	-67.181400000		
T	2017-07-22 16:13:55	44.001300000	-67.183100000		
T	2017-07-22 16:14:15	44.000100000	-67.184700000		
T	2017-07-22 16:14:36	43.998800000	-67.186500000		
T	2017-07-22 16:14:57	43.997800000	-67.188400000		
T	2017-07-22 16:15:16	43.996900000	-67.190300000		
T	2017-07-22 16:15:36	43.996000000	-67.192300000		
T	2017-07-22 16:15:57	43.995000000	-67.194200000		
T	2017-07-22 16:16:19	43.994000000	-67.196300000		
T	2017-07-22 16:16:41	43.993000000	-67.198400000		
T	2017-07-22 16:17:03	43.992000000	-67.200600000		
T	2017-07-22 16:17:25	43.991100000	-67.202600000		
T	2017-07-22 16:17:47	43.990000000	-67.204700000		
T	2017-07-22 16:18:12	43.988900000	-67.207200000		
T	2017-07-22 16:18:35	43.987900000	-67.209200000		
T	2017-07-22 16:18:57	43.986900000	-67.211400000		
T	2017-07-22 16:19:18	43.986000000	-67.213500000		
T	2017-07-22 16:19:41	43.985100000	-67.215600000		
T	2017-07-22 16:20:02	43.984100000	-67.217700000		
T	2017-07-22 16:20:25	43.983100000	-67.219800000		
T	2017-07-22 16:20:47	43.982100000	-67.221900000		
T	2017-07-22 16:21:09	43.981200000	-67.224000000		
T	2017-07-22 16:21:30	43.980200000	-67.226100000		
T	2017-07-22 16:21:52	43.979200000	-67.228200000		
T	2017-07-22 16:22:14	43.978100000	-67.230200000		
T	2017-07-22 16:22:36	43.977100000	-67.232300000		
T	2017-07-22 16:22:59	43.976100000	-67.234400000		
T	2017-07-22 16:23:19	43.975000000	-67.236200000		
T	2017-07-22 16:23:38	43.974000000	-67.238100000		
T	2017-07-22 16:23:59	43.973000000	-67.240000000		
T	2017-07-22 16:24:19	43.972000000	-67.241800000		
T	2017-07-22 16:24:41	43.970900000	-67.243800000		
T	2017-07-22 16:25:02	43.969800000	-67.245900000		
T	2017-07-22 16:25:23	43.968800000	-67.247800000		
T	2017-07-22 16:25:43	43.967800000	-67.249700000		
T	2017-07-22 16:26:05	43.966800000	-67.251800000		
T	2017-07-22 16:26:24	43.965800000	-67.253600000		
T	2017-07-22 16:26:45	43.964800000	-67.255500000		
T	2017-07-22 16:27:05	43.963800000	-67.257400000		
T	2017-07-22 16:27:24	43.962900000	-67.259200000		
T	2017-07-22 16:27:45	43.961900000	-67.261100000		
T	2017-07-22 16:28:05	43.960900000	-67.263100000		
T	2017-07-22 16:28:24	43.959900000	-67.265000000		
T	2017-07-22 16:28:44	43.958800000	-67.266900000		
T	2017-07-22 16:29:05	43.957800000	-67.268700000		
T	2017-07-22 16:29:25	43.956800000	-67.270700000		
T	2017-07-22 16:29:44	43.955800000	-67.272500000		
T	2017-07-22 16:30:05	43.954800000	-67.274500000		
T	2017-07-22 16:30:25	43.953800000	-67.276400000		
T	2017-07-22 16:30:44	43.952800000	-67.278300000		
T	2017-07-22 16:31:05	43.951700000	-67.280200000		
T	2017-07-22 16:31:25	43.950800000	-67.282100000		
T	2017-07-22 16:31:44	43.949800000	-67.284100000		
T	2017-07-22 16:32:05	43.948800000	-67.286000000		
T	2017-07-22 16:32:25	43.947800000	-67.287900000		
T	2017-07-22 16:32:45	43.946700000	-67.289700000		
T	2017-07-22 16:33:05	43.945700000	-67.291600000		
T	2017-07-22 16:33:25	43.944700000	-67.293500000		
T	2017-07-22 16:33:45	43.943600000	-67.295400000		
T	2017-07-22 16:34:04	43.942500000	-67.297300000		
T	2017-07-22 16:34:25	43.941500000	-67.299100000		
T	2017-07-22 16:34:45	43.940500000	-67.301100000		
T	2017-07-22 16:35:04	43.939400000	-67.302900000		
T	2017-07-22 16:35:25	43.938400000	-67.304800000		
T	2017-07-22 16:35:45	43.937300000	-67.306700000		
T	2017-07-22 16:36:04	43.936300000	-67.308500000		
T	2017-07-22 16:36:26	43.935200000	-67.310500000		
T	2017-07-22 16:36:47	43.934100000	-67.312300000		
T	2017-07-22 16:37:07	43.933100000	-67.314200000		
T	2017-07-22 16:37:26	43.932000000	-67.316000000		
T	2017-07-22 16:37:47	43.931000000	-67.317800000		
T	2017-07-22 16:38:09	43.929900000	-67.319800000		
T	2017-07-22 16:38:31	43.928700000	-67.321800000		
T	2017-07-22 16:38:53	43.927600000	-67.323800000		
T	2017-07-22 16:39:15	43.926500000	-67.325800000		
T	2017-07-22 16:39:36	43.925400000	-67.327800000		
T	2017-07-22 16:39:57	43.924300000	-67.329600000		
T	2017-07-22 16:40:19	43.923200000	-67.331600000		
T	2017-07-22 16:40:41	43.922100000	-67.333600000		
T	2017-07-22 16:41:01	43.921100000	-67.335500000		
T	2017-07-22 16:41:21	43.920000000	-67.337300000		
T	2017-07-22 16:41:43	43.918900000	-67.339300000		
T	2017-07-22 16:42:05	43.917700000	-67.341300000		
T	2017-07-22 16:42:27	43.916600000	-67.343200000		
T	2017-07-22 16:42:49	43.915400000	-67.345200000		
T	2017-07-22 16:43:11	43.914300000	-67.347200000		
T	2017-07-22 16:43:32	43.913200000	-67.349200000		
T	2017-07-22 16:43:55	43.912100000	-67.351100000		
T	2017-07-22 16:44:15	43.911100000	-67.353000000		
T	2017-07-22 16:44:35	43.910000000	-67.355000000		
T	2017-07-22 16:44:55	43.909000000	-67.356800000		
T	2017-07-22 16:45:15	43.908000000	-67.358700000		
T	2017-07-22 16:45:34	43.907000000	-67.360600000		
T	2017-07-22 16:45:56	43.906000000	-67.362700000		
T	2017-07-22 16:46:17	43.905000000	-67.364500000		
T	2017-07-22 16:46:37	43.904000000	-67.366400000		
T	2017-07-22 16:46:56	43.902900000	-67.368300000		
T	2017-07-22 16:47:17	43.901900000	-67.370100000		
T	2017-07-22 16:47:37	43.900900000	-67.372000000		
T	2017-07-22 16:47:56	43.899900000	-67.373900000		
T	2017-07-22 16:48:16	43.898900000	-67.375800000		
T	2017-07-22 16:48:37	43.897800000	-67.377600000		
T	2017-07-22 16:48:56	43.896800000	-67.379500000		
T	2017-07-22 16:49:16	43.895800000	-67.381400000		
T	2017-07-22 16:49:37	43.894800000	-67.383300000		
T	2017-07-22 16:49:56	43.893800000	-67.385200000		
T	2017-07-22 16:50:16	43.892800000	-67.387100000		
T	2017-07-22 16:50:37	43.891800000	-67.388900000		
T	2017-07-22 16:50:56	43.890800000	-67.390800000		
T	2017-07-22 16:51:16	43.889800000	-67.392700000		
T	2017-07-22 16:51:37	43.888800000	-67.394500000		
T	2017-07-22 16:51:57	43.887800000	-67.396400000		
T	2017-07-22 16:52:16	43.886700000	-67.398300000		
T	2017-07-22 16:52:37	43.885700000	-67.400200000		
T	2017-07-22 16:52:57	43.884700000	-67.402000000		
T	2017-07-22 16:53:16	43.883700000	-67.403900000		
T	2017-07-22 16:53:37	43.882700000	-67.405800000		
T	2017-07-22 16:53:57	43.881700000	-67.407600000		
T	2017-07-22 16:54:17	43.880700000	-67.409500000		
T	2017-07-22 16:54:38	43.879700000	-67.411600000		
T	2017-07-22 16:54:58	43.878700000	-67.413600000		
T	2017-07-22 16:55:19	43.877700000	-67.415500000		
T	2017-07-22 16:55:39	43.876800000	-67.417300000		
T	2017-07-22 16:56:00	43.875700000	-67.419400000		
T	2017-07-22 16:56:22	43.874700000	-67.421500000		
T	2017-07-22 16:56:44	43.873700000	-67.423500000		
T	2017-07-22 16:57:07	43.872800000	-67.425600000		
T	2017-07-22 16:57:29	43.871800000	-67.427600000		
T	2017-07-22 16:57:51	43.870800000	-67.429700000		
T	2017-07-22 16:58:13	43.869800000	-67.431700000		
T	2017-07-22 16:58:34	43.868800000	-67.433700000		
T	2017-07-22 16:58:56	43.867700000	-67.435700000		
T	2017-07-22 16:59:18	43.866700000	-67.437600000		
T	2017-07-22 16:59:41	43.865500000	-67.439600000		
T	2017-07-22 17:00:03	43.864600000	-67.441700000		
T	2017-07-22 17:00:25	43.864100000	-67.444100000		
T	2017-07-22 17:00:46	43.863700000	-67.446500000		
T	2017-07-22 17:01:09	43.863300000	-67.448900000		
T	2017-07-22 17:01:31	43.863000000	-67.451400000		
T	2017-07-22 17:01:53	43.862700000	-67.453700000		
T	2017-07-22 17:06:45	43.862500000	-67.456000000		
T	2017-07-22 17:07:14	43.863100000	-67.458200000		
T	2017-07-22 17:07:38	43.863100000	-67.460600000		
T	2017-07-22 17:08:00	43.863000000	-67.463000000		
T	2017-07-22 17:08:22	43.862800000	-67.465400000		
T	2017-07-22 17:08:45	43.862500000	-67.467900000		
T	2017-07-22 17:09:07	43.862300000	-67.470400000		
T	2017-07-22 17:09:28	43.862000000	-67.472800000		
T	2017-07-22 17:09:50	43.861800000	-67.475200000		
T	2017-07-22 17:10:12	43.861600000	-67.477700000		
T	2017-07-22 17:10:33	43.861300000	-67.480000000		
T	2017-07-22 17:10:55	43.861000000	-67.482400000		
T	2017-07-22 17:11:16	43.860700000	-67.484800000		
T	2017-07-22 17:11:38	43.860400000	-67.487300000		
T	2017-07-22 17:12:00	43.860100000	-67.489700000		
T	2017-07-22 17:12:22	43.859900000	-67.492100000		
T	2017-07-22 17:12:45	43.859600000	-67.494600000		
T	2017-07-22 17:13:06	43.859300000	-67.497100000		
T	2017-07-22 17:13:29	43.859000000	-67.499500000		
T	2017-07-22 17:13:51	43.858800000	-67.501900000		
T	2017-07-22 17:14:12	43.858600000	-67.504400000		
T	2017-07-22 17:14:34	43.858300000	-67.506800000		
T	2017-07-22 17:14:57	43.858000000	-67.509300000		
T	2017-07-22 17:15:16	43.857800000	-67.511600000		
T	2017-07-22 17:15:38	43.857600000	-67.514100000		
T	2017-07-22 17:16:00	43.857500000	-67.516500000		
T	2017-07-22 17:16:23	43.857300000	-67.519100000		
T	2017-07-22 17:16:45	43.857300000	-67.521500000		
T	2017-07-22 17:17:06	43.857300000	-67.524000000		
T	2017-07-22 17:17:29	43.857200000	-67.526400000		
T	2017-07-22 17:17:51	43.857100000	-67.528900000		
T	2017-07-22 17:18:13	43.857000000	-67.531400000		
T	2017-07-22 17:18:34	43.856900000	-67.533800000		
T	2017-07-22 17:18:57	43.856900000	-67.536300000		
T	2017-07-22 17:19:19	43.856700000	-67.538800000		
T	2017-07-22 17:19:41	43.856700000	-67.541300000		
T	2017-07-22 17:20:03	43.856700000	-67.543700000		
T	2017-07-22 17:20:25	43.856900000	-67.546100000		
T	2017-07-22 17:39:08	43.858600000	-67.546300000		
T	2017-07-22 17:39:31	43.860000000	-67.547700000		
T	2017-07-22 17:39:53	43.861400000	-67.549200000		
T	2017-07-22 17:40:12	43.862700000	-67.550500000		
T	2017-07-22 17:40:34	43.864200000	-67.551800000		
T	2017-07-22 17:40:56	43.865700000	-67.553200000		
T	2017-07-22 17:41:19	43.867200000	-67.554600000		
T	2017-07-22 17:41:41	43.868600000	-67.556200000		
T	2017-07-22 17:42:02	43.870200000	-67.557500000		
T	2017-07-22 17:42:24	43.871700000	-67.558800000		
T	2017-07-22 17:42:46	43.873200000	-67.560100000		
T	2017-07-22 17:43:08	43.874700000	-67.561300000		
T	2017-07-22 17:43:30	43.876200000	-67.562700000		
T	2017-07-22 17:43:53	43.877700000	-67.564000000		
T	2017-07-22 17:44:15	43.879200000	-67.565300000		
T	2017-07-22 17:44:36	43.880700000	-67.566600000		
T	2017-07-22 17:44:58	43.882200000	-67.567900000		
T	2017-07-22 17:45:20	43.883600000	-67.569300000		
T	2017-07-22 17:45:42	43.885100000	-67.570500000		
T	2017-07-22 17:46:04	43.886600000	-67.571800000		
T	2017-07-22 17:46:26	43.888100000	-67.573100000		
T	2017-07-22 17:46:49	43.889700000	-67.574400000		
T	2017-07-22 17:47:11	43.891100000	-67.575900000		
T	2017-07-22 17:47:32	43.892600000	-67.577200000		
T	2017-07-22 17:47:54	43.894100000	-67.578600000		
T	2017-07-22 17:48:16	43.895600000	-67.579800000		
T	2017-07-22 17:48:38	43.897100000	-67.581100000		
T	2017-07-22 17:49:00	43.898600000	-67.582500000		
T	2017-07-22 17:49:23	43.900100000	-67.583900000		
T	2017-07-22 17:49:45	43.901600000	-67.585200000		
T	2017-07-22 17:50:06	43.903000000	-67.586700000		
T	2017-07-22 17:50:28	43.904500000	-67.588000000		
T	2017-07-22 17:50:50	43.906000000	-67.589400000		
T	2017-07-22 17:51:12	43.907400000	-67.590900000		
T	2017-07-22 17:51:35	43.908900000	-67.592300000		
T	2017-07-22 17:51:57	43.910200000	-67.593500000		
T	2017-07-22 17:52:16	43.911700000	-67.595000000		
T	2017-07-22 17:52:38	43.913100000	-67.596600000		
T	2017-07-22 17:53:02	43.914600000	-67.598100000		
T	2017-07-22 17:53:26	43.916000000	-67.599700000		
T	2017-07-22 17:53:46	43.917300000	-67.601200000		
T	2017-07-22 17:54:10	43.918600000	-67.602900000		
T	2017-07-22 17:54:31	43.919900000	-67.604500000		
T	2017-07-22 17:54:53	43.921300000	-67.606100000		
T	2017-07-22 17:55:15	43.922600000	-67.607700000		
T	2017-07-22 17:55:34	43.923800000	-67.609200000		
T	2017-07-22 17:55:56	43.925200000	-67.610700000		
T	2017-07-22 17:56:19	43.926500000	-67.612400000		
T	2017-07-22 17:56:41	43.927900000	-67.614100000		
T	2017-07-22 17:57:03	43.929300000	-67.615700000		
