type	time	latitude	longitude	name	desc
T	2018-05-19 19:33:59	43.402818000	-70.301500000		
T	2018-05-19 19:34:19	43.401397000	-70.302815000		
T	2018-05-19 19:34:39	43.399903000	-70.303972000		
T	2018-05-19 19:34:59	43.398437000	-70.305212000		
T	2018-05-19 19:35:19	43.396893000	-70.306343000		
T	2018-05-19 19:35:39	43.395413000	-70.307598000		
T	2018-05-19 19:36:00	43.393935000	-70.308855000		
T	2018-05-19 19:36:19	43.392468000	-70.310118000		
T	2018-05-19 19:36:39	43.390992000	-70.311330000		
T	2018-05-19 19:37:00	43.389528000	-70.312590000		
T	2018-05-19 19:37:19	43.388040000	-70.313810000		
T	2018-05-19 19:37:39	43.386550000	-70.315025000		
T	2018-05-19 19:38:00	43.385103000	-70.316285000		
T	2018-05-19 19:38:19	43.383598000	-70.317430000		
T	2018-05-19 19:38:39	43.382173000	-70.318747000		
T	2018-05-19 19:38:59	43.380693000	-70.319948000		
T	2018-05-19 19:39:19	43.379233000	-70.321192000		
T	2018-05-19 19:39:39	43.377728000	-70.322337000		
T	2018-05-19 19:39:58	43.376278000	-70.323607000		
T	2018-05-19 19:40:19	43.374830000	-70.324890000		
T	2018-05-19 19:40:39	43.373330000	-70.326067000		
T	2018-05-19 19:40:59	43.371902000	-70.327367000		
T	2018-05-19 19:41:19	43.370410000	-70.328508000		
T	2018-05-19 19:41:39	43.368890000	-70.329627000		
T	2018-05-19 19:41:59	43.367442000	-70.330890000		
T	2018-05-19 19:42:19	43.366045000	-70.332218000		
T	2018-05-19 19:42:39	43.364522000	-70.333342000		
T	2018-05-19 19:42:59	43.363087000	-70.334615000		
T	2018-05-19 19:43:19	43.361645000	-70.335875000		
T	2018-05-19 19:43:39	43.360193000	-70.337137000		
T	2018-05-19 19:43:59	43.358670000	-70.338205000		
T	2018-05-19 19:44:20	43.357238000	-70.339493000		
T	2018-05-19 19:44:39	43.355782000	-70.340728000		
T	2018-05-19 19:44:59	43.354345000	-70.342013000		
T	2018-05-19 19:45:19	43.352873000	-70.343230000		
T	2018-05-19 19:45:39	43.351312000	-70.344238000		
T	2018-05-19 19:45:58	43.349875000	-70.345523000		
T	2018-05-19 19:46:19	43.348418000	-70.346790000		
T	2018-05-19 19:46:39	43.346918000	-70.348033000		
T	2018-05-19 19:46:58	43.345452000	-70.349307000		
T	2018-05-19 19:47:19	43.343978000	-70.350540000		
T	2018-05-19 19:47:39	43.342463000	-70.351717000		
T	2018-05-19 19:47:59	43.340935000	-70.352872000		
T	2018-05-19 19:48:19	43.339542000	-70.354312000		
T	2018-05-19 19:48:39	43.338117000	-70.355642000		
T	2018-05-19 19:48:59	43.336540000	-70.356697000		
T	2018-05-19 19:49:18	43.335022000	-70.357908000		
T	2018-05-19 19:49:39	43.333593000	-70.359268000		
T	2018-05-19 19:49:59	43.332118000	-70.360462000		
T	2018-05-19 19:50:18	43.330615000	-70.361647000		
T	2018-05-19 19:50:39	43.329252000	-70.363045000		
T	2018-05-19 19:50:59	43.327782000	-70.364270000		
T	2018-05-19 19:51:18	43.326320000	-70.365517000		
T	2018-05-19 19:51:39	43.324818000	-70.366663000		
T	2018-05-19 19:51:59	43.323358000	-70.367863000		
T	2018-05-19 19:52:19	43.321868000	-70.369038000		
T	2018-05-19 19:52:39	43.320398000	-70.370270000		
T	2018-05-19 19:52:59	43.318908000	-70.371432000		
T	2018-05-19 19:53:19	43.317470000	-70.372695000		
T	2018-05-19 19:53:40	43.315985000	-70.373903000		
T	2018-05-19 19:53:59	43.314503000	-70.375097000		
T	2018-05-19 19:54:19	43.313025000	-70.376305000		
T	2018-05-19 19:54:39	43.311553000	-70.377530000		
T	2018-05-19 19:54:59	43.310122000	-70.378843000		
T	2018-05-19 19:55:18	43.308627000	-70.379982000		
T	2018-05-19 19:55:39	43.307163000	-70.381203000		
T	2018-05-19 19:55:59	43.305620000	-70.382270000		
T	2018-05-19 19:56:18	43.304015000	-70.383120000		
T	2018-05-19 19:56:39	43.302412000	-70.383945000		
T	2018-05-19 19:56:59	43.300842000	-70.384870000		
T	2018-05-19 19:57:19	43.299322000	-70.385993000		
T	2018-05-19 19:57:39	43.297813000	-70.387145000		
T	2018-05-19 19:57:59	43.296595000	-70.388837000		
T	2018-05-19 19:58:19	43.295340000	-70.390505000		
T	2018-05-19 19:58:40	43.293967000	-70.391968000		
T	2018-05-19 19:58:59	43.292585000	-70.393362000		
T	2018-05-19 19:59:19	43.291060000	-70.394490000		
T	2018-05-19 19:59:40	43.289570000	-70.395695000		
T	2018-05-19 19:59:59	43.288085000	-70.396940000		
T	2018-05-19 20:00:19	43.286558000	-70.398133000		
T	2018-05-19 20:00:39	43.284983000	-70.399078000		
T	2018-05-19 20:00:59	43.283520000	-70.400423000		
T	2018-05-19 20:01:19	43.282175000	-70.401945000		
T	2018-05-19 20:01:39	43.280677000	-70.403167000		
T	2018-05-19 20:01:59	43.279232000	-70.404540000		
T	2018-05-19 20:02:19	43.277740000	-70.405777000		
T	2018-05-19 20:02:39	43.276185000	-70.406908000		
T	2018-05-19 20:02:59	43.274652000	-70.408095000		
T	2018-05-19 20:03:19	43.273142000	-70.409347000		
T	2018-05-19 20:03:39	43.271758000	-70.410717000		
T	2018-05-19 20:03:59	43.270310000	-70.411992000		
T	2018-05-19 20:04:19	43.268812000	-70.413223000		
T	2018-05-19 20:04:39	43.267293000	-70.414410000		
T	2018-05-19 20:04:59	43.265830000	-70.415643000		
T	2018-05-19 20:05:18	43.264297000	-70.416815000		
T	2018-05-19 20:05:39	43.262818000	-70.418052000		
T	2018-05-19 20:05:59	43.261322000	-70.419298000		
T	2018-05-19 20:06:18	43.259860000	-70.420587000		
T	2018-05-19 20:06:39	43.258378000	-70.421823000		
T	2018-05-19 20:06:59	43.256873000	-70.423032000		
T	2018-05-19 20:07:19	43.255402000	-70.424290000		
T	2018-05-19 20:07:39	43.253865000	-70.425407000		
T	2018-05-19 20:07:59	43.252445000	-70.426738000		
T	2018-05-19 20:08:19	43.250937000	-70.427902000		
T	2018-05-19 20:08:40	43.249400000	-70.429070000		
T	2018-05-19 20:08:59	43.247935000	-70.430428000		
T	2018-05-19 20:09:19	43.246462000	-70.431637000		
T	2018-05-19 20:09:40	43.245002000	-70.432928000		
T	2018-05-19 20:09:59	43.243498000	-70.434155000		
T	2018-05-19 20:10:19	43.241998000	-70.435383000		
T	2018-05-19 20:10:40	43.240575000	-70.436733000		
T	2018-05-19 20:10:59	43.239030000	-70.437770000		
T	2018-05-19 20:11:19	43.237555000	-70.438965000		
T	2018-05-19 20:11:39	43.236133000	-70.440327000		
T	2018-05-19 20:11:59	43.234638000	-70.441452000		
T	2018-05-19 20:12:19	43.233207000	-70.442737000		
T	2018-05-19 20:12:39	43.231767000	-70.443932000		
T	2018-05-19 20:12:59	43.230293000	-70.445077000		
T	2018-05-19 20:13:19	43.228882000	-70.446345000		
T	2018-05-19 20:13:38	43.227377000	-70.447477000		
T	2018-05-19 20:13:59	43.225972000	-70.448782000		
T	2018-05-19 20:14:19	43.224498000	-70.449927000		
T	2018-05-19 20:14:38	43.223072000	-70.451143000		
T	2018-05-19 20:14:59	43.221620000	-70.452277000		
T	2018-05-19 20:15:19	43.220187000	-70.453472000		
T	2018-05-19 20:15:39	43.218732000	-70.454760000		
T	2018-05-19 20:15:59	43.217282000	-70.456008000		
T	2018-05-19 20:16:19	43.215828000	-70.457217000		
T	2018-05-19 20:16:39	43.214400000	-70.458488000		
T	2018-05-19 20:16:59	43.212912000	-70.459640000		
T	2018-05-19 20:17:19	43.211555000	-70.461055000		
T	2018-05-19 20:17:39	43.210162000	-70.462332000		
T	2018-05-19 20:17:59	43.208680000	-70.463498000		
T	2018-05-19 20:18:19	43.207227000	-70.464633000		
T	2018-05-19 20:18:39	43.205745000	-70.465742000		
T	2018-05-19 20:19:00	43.204327000	-70.466968000		
T	2018-05-19 20:19:19	43.202813000	-70.468013000		
T	2018-05-19 20:19:39	43.201357000	-70.469163000		
T	2018-05-19 20:20:00	43.199858000	-70.470272000		
T	2018-05-19 20:20:19	43.198447000	-70.471568000		
T	2018-05-19 20:20:38	43.196993000	-70.472727000		
T	2018-05-19 20:21:00	43.195462000	-70.474100000		
T	2018-05-19 20:21:21	43.193955000	-70.475172000		
T	2018-05-19 20:21:43	43.192392000	-70.476468000		
T	2018-05-19 20:22:03	43.190903000	-70.477527000		
T	2018-05-19 20:22:22	43.189528000	-70.478915000		
T	2018-05-19 20:22:43	43.188108000	-70.480165000		
T	2018-05-19 20:23:03	43.186627000	-70.481352000		
T	2018-05-19 20:23:22	43.185222000	-70.482643000		
T	2018-05-19 20:23:43	43.183762000	-70.483790000		
T	2018-05-19 20:24:03	43.182257000	-70.484917000		
T	2018-05-19 20:24:22	43.180810000	-70.486122000		
T	2018-05-19 20:24:43	43.179388000	-70.487388000		
T	2018-05-19 20:25:03	43.177910000	-70.488523000		
T	2018-05-19 20:25:25	43.176383000	-70.489850000		
T	2018-05-19 20:25:45	43.174902000	-70.490975000		
T	2018-05-19 20:26:05	43.173473000	-70.492245000		
T	2018-05-19 20:26:25	43.171997000	-70.493373000		
T	2018-05-19 20:26:44	43.170592000	-70.494660000		
T	2018-05-19 20:27:05	43.169112000	-70.495803000		
T	2018-05-19 20:27:25	43.167633000	-70.496972000		
T	2018-05-19 20:27:45	43.166137000	-70.498033000		
T	2018-05-19 20:28:05	43.164683000	-70.499207000		
T	2018-05-19 20:28:25	43.163310000	-70.500508000		
T	2018-05-19 20:28:45	43.161877000	-70.501790000		
T	2018-05-19 20:29:05	43.160495000	-70.503125000		
T	2018-05-19 20:29:25	43.159070000	-70.504407000		
T	2018-05-19 20:29:45	43.157530000	-70.505402000		
T	2018-05-19 20:30:07	43.156002000	-70.506777000		
T	2018-05-19 20:30:27	43.154603000	-70.508050000		
T	2018-05-19 20:30:47	43.153090000	-70.509140000		
T	2018-05-19 20:31:07	43.151640000	-70.510335000		
T	2018-05-19 20:31:27	43.150210000	-70.511528000		
T	2018-05-19 20:31:47	43.148735000	-70.512712000		
T	2018-05-19 20:32:09	43.147227000	-70.514117000		
T	2018-05-19 20:32:29	43.145732000	-70.515170000		
T	2018-05-19 20:32:49	43.144248000	-70.516317000		
T	2018-05-19 20:33:09	43.142795000	-70.517467000		
T	2018-05-19 20:33:29	43.141290000	-70.518665000		
T	2018-05-19 20:33:49	43.139873000	-70.519923000		
T	2018-05-19 20:34:09	43.138497000	-70.521238000		
T	2018-05-19 20:34:29	43.137018000	-70.522425000		
T	2018-05-19 20:34:49	43.135525000	-70.523592000		
T	2018-05-19 20:35:09	43.134057000	-70.524815000		
T	2018-05-19 20:35:28	43.132598000	-70.526007000		
T	2018-05-19 20:35:49	43.131123000	-70.527187000		
T	2018-05-19 20:36:09	43.129652000	-70.528380000		
T	2018-05-19 20:36:28	43.128108000	-70.529477000		
T	2018-05-19 20:36:49	43.126685000	-70.530815000		
T	2018-05-19 20:37:09	43.125335000	-70.532245000		
T	2018-05-19 20:37:28	43.123778000	-70.533278000		
T	2018-05-19 20:37:49	43.122418000	-70.534725000		
T	2018-05-19 20:38:09	43.120973000	-70.535928000		
T	2018-05-19 20:38:29	43.119485000	-70.537102000		
T	2018-05-19 20:38:49	43.117985000	-70.538258000		
T	2018-05-19 20:39:09	43.116528000	-70.539525000		
T	2018-05-19 20:39:29	43.115012000	-70.540617000		
T	2018-05-19 20:39:49	43.113535000	-70.541837000		
T	2018-05-19 20:40:09	43.112002000	-70.542953000		
T	2018-05-19 20:40:28	43.110468000	-70.544100000		
T	2018-05-19 20:40:49	43.109045000	-70.545418000		
T	2018-05-19 20:41:09	43.107635000	-70.546758000		
T	2018-05-19 20:41:28	43.106182000	-70.547967000		
T	2018-05-19 20:41:49	43.104678000	-70.549162000		
T	2018-05-19 20:42:09	43.103152000	-70.550257000		
T	2018-05-19 20:42:29	43.101627000	-70.551402000		
T	2018-05-19 20:42:49	43.100233000	-70.552742000		
T	2018-05-19 20:43:09	43.098760000	-70.553995000		
T	2018-05-19 20:43:29	43.097253000	-70.555160000		
T	2018-05-19 20:43:49	43.095703000	-70.556263000		
T	2018-05-19 20:44:09	43.094278000	-70.557618000		
T	2018-05-19 20:44:28	43.092772000	-70.558835000		
T	2018-05-19 20:44:49	43.091378000	-70.560190000		
T	2018-05-19 20:45:09	43.089923000	-70.561468000		
T	2018-05-19 20:45:28	43.088410000	-70.562653000		
T	2018-05-19 20:45:49	43.086913000	-70.563815000		
T	2018-05-19 20:46:09	43.085395000	-70.564973000		
T	2018-05-19 20:46:30	43.083860000	-70.566128000		
T	2018-05-19 20:46:49	43.082398000	-70.567353000		
T	2018-05-19 20:47:09	43.080908000	-70.568588000		
T	2018-05-19 20:47:29	43.079508000	-70.569985000		
T	2018-05-19 20:47:49	43.078080000	-70.571328000		
T	2018-05-19 20:48:09	43.076625000	-70.572573000		
T	2018-05-19 20:48:29	43.075163000	-70.573777000		
T	2018-05-19 20:48:49	43.073620000	-70.574822000		
T	2018-05-19 20:49:08	43.072112000	-70.576037000		
T	2018-05-19 20:49:29	43.071680000	-70.578262000		
T	2018-05-19 20:49:49	43.071368000	-70.580505000		
T	2018-05-19 20:50:08	43.070885000	-70.582710000		
T	2018-05-19 20:50:29	43.070178000	-70.584828000		
T	2018-05-19 20:50:49	43.069560000	-70.586972000		
T	2018-05-19 20:51:09	43.068947000	-70.589148000		
T	2018-05-19 20:51:29	43.068370000	-70.591335000		
T	2018-05-19 20:51:49	43.067762000	-70.593535000		
T	2018-05-19 20:52:09	43.067040000	-70.595682000		
T	2018-05-19 20:52:29	43.066452000	-70.597935000		
T	2018-05-19 20:52:49	43.065902000	-70.600145000		
T	2018-05-19 20:53:09	43.065222000	-70.602335000		
T	2018-05-19 20:53:29	43.064602000	-70.604522000		
T	2018-05-19 20:53:49	43.064037000	-70.606817000		
T	2018-05-19 20:54:08	43.063417000	-70.609065000		
T	2018-05-19 20:54:29	43.062672000	-70.611233000		
T	2018-05-19 20:54:49	43.062153000	-70.613498000		
T	2018-05-19 20:55:08	43.061545000	-70.615752000		
T	2018-05-19 20:55:29	43.060962000	-70.617973000		
T	2018-05-19 20:55:49	43.060470000	-70.620188000		
T	2018-05-19 20:56:09	43.059750000	-70.622358000		
T	2018-05-19 20:56:29	43.059217000	-70.624550000		
T	2018-05-19 20:56:49	43.058573000	-70.626695000		
T	2018-05-19 20:57:09	43.057905000	-70.628853000		
T	2018-05-19 20:57:32	43.057285000	-70.631212000		
T	2018-05-19 20:57:51	43.056638000	-70.633428000		
T	2018-05-19 20:58:11	43.056057000	-70.635607000		
T	2018-05-19 20:58:31	43.055513000	-70.637780000		
T	2018-05-19 20:58:51	43.054935000	-70.639935000		
T	2018-05-19 20:59:11	43.054318000	-70.642183000		
T	2018-05-19 20:59:31	43.053688000	-70.644363000		
T	2018-05-19 20:59:51	43.053118000	-70.646510000		
T	2018-05-19 21:00:11	43.052467000	-70.648670000		
T	2018-05-19 21:00:31	43.051928000	-70.650867000		
T	2018-05-19 21:00:51	43.051415000	-70.653102000		
T	2018-05-19 21:01:11	43.050735000	-70.655247000		
T	2018-05-19 21:01:31	43.050107000	-70.657448000		
T	2018-05-19 21:01:52	43.049543000	-70.659668000		
T	2018-05-19 21:02:11	43.048903000	-70.661873000		
T	2018-05-19 21:02:30	43.048275000	-70.664075000		
T	2018-05-19 21:02:51	43.047608000	-70.666283000		
T	2018-05-19 21:03:11	43.047095000	-70.668518000		
T	2018-05-19 21:03:30	43.046572000	-70.670737000		
T	2018-05-19 21:03:51	43.046335000	-70.673113000		
T	2018-05-19 21:04:11	43.046295000	-70.675448000		
T	2018-05-19 21:04:31	43.046538000	-70.677797000		
T	2018-05-19 21:04:51	43.046828000	-70.680222000		
T	2018-05-19 21:05:13	43.047068000	-70.682580000		
T	2018-05-19 21:05:33	43.047400000	-70.684897000		
T	2018-05-19 21:05:53	43.047762000	-70.687123000		
T	2018-05-19 21:06:13	43.048062000	-70.689378000		
T	2018-05-19 21:06:33	43.048348000	-70.691710000		
T	2018-05-19 21:06:53	43.049183000	-70.693777000		
T	2018-05-19 21:07:13	43.050348000	-70.695497000		
T	2018-05-19 21:07:33	43.051658000	-70.696912000		
T	2018-05-19 21:07:54	43.053018000	-70.698407000		
T	2018-05-19 21:08:15	43.054582000	-70.699538000		
T	2018-05-19 21:08:35	43.056042000	-70.700685000		
T	2018-05-19 21:08:55	43.057682000	-70.701270000		
T	2018-05-19 21:09:16	43.059312000	-70.702120000		
T	2018-05-19 21:09:38	43.061063000	-70.702838000		
T	2018-05-19 21:09:59	43.062713000	-70.703373000		
T	2018-05-19 21:10:25	43.064327000	-70.703990000		
T	2018-05-19 21:10:52	43.066000000	-70.704472000		
T	2018-05-19 21:11:24	43.067673000	-70.704978000		
T	2018-05-19 21:11:55	43.069340000	-70.705485000		
T	2018-05-19 21:12:25	43.070977000	-70.706040000		
T	2018-05-19 21:13:01	43.072510000	-70.707000000		
T	2018-05-19 21:13:48	43.072860000	-70.709267000		

