type	time	latitude	longitude	name	desc
T	2018-07-19 15:41:59	41.581000000	-70.698167000		
T	2018-07-19 15:42:38	41.579333000	-70.698000000		
T	2018-07-19 15:43:17	41.577667000	-70.697833000		
T	2018-07-19 15:43:56	41.576000000	-70.697833000		
T	2018-07-19 15:44:35	41.574333000	-70.697667000		
T	2018-07-19 15:45:15	41.572667000	-70.697667000		
T	2018-07-19 15:45:54	41.571000000	-70.697500000		
T	2018-07-19 15:46:33	41.569333000	-70.697333000		
T	2018-07-19 15:47:12	41.567667000	-70.697167000		
T	2018-07-19 15:47:51	41.566000000	-70.697167000		
T	2018-07-19 15:48:30	41.564333000	-70.697000000		
T	2018-07-19 15:49:10	41.562667000	-70.696833000		
T	2018-07-19 15:49:49	41.561000000	-70.696833000		
T	2018-07-19 15:50:28	41.559333000	-70.696667000		
T	2018-07-19 15:51:07	41.557667000	-70.696500000		
T	2018-07-19 15:51:47	41.556000000	-70.696333000		
T	2018-07-19 15:52:28	41.554333000	-70.696167000		
T	2018-07-19 15:53:10	41.552667000	-70.696000000		
T	2018-07-19 15:53:50	41.551000000	-70.695833000		
T	2018-07-19 15:54:30	41.549333000	-70.695833000		
T	2018-07-19 15:55:11	41.547667000	-70.695667000		
T	2018-07-19 15:55:51	41.546000000	-70.695500000		
T	2018-07-19 15:56:32	41.544333000	-70.695333000		
T	2018-07-19 15:57:10	41.542667000	-70.695333000		
T	2018-07-19 15:57:51	41.541000000	-70.695000000		
T	2018-07-19 15:58:31	41.539333000	-70.694833000		
T	2018-07-19 15:59:15	41.537500000	-70.694833000		
T	2018-07-19 15:59:54	41.535833000	-70.694667000		
T	2018-07-19 16:00:32	41.534167000	-70.694500000		
T	2018-07-19 16:01:11	41.532500000	-70.694333000		
T	2018-07-19 16:01:50	41.530833000	-70.694167000		
T	2018-07-19 16:02:27	41.529167000	-70.694000000		

